Unnamed: 0,description,points,country,province,variety,price
20853,"Limited production, tight and interesting. This 100% Petite Sirah is one of just a handful of varietal versions of the grape made in Washington. It features ripe berry flavors—blueberry in particular—wrapped in well-managed tannins with hints of caramel running through the finish. Still young, primary fruit, with a sharp edge to the tannins. Give it a couple more years in the cellar for optimal drinking.",88,US,Washington,Petite Sirah,20
18407,"Soft and sweet, a simple country-style wine with cherry jam flavors as well as a streak of wintergreen mint.",84,US,California,Mourvèdre,25
51380,"A beautiful Chardonnay for drinking now. It's dry and crisp, with pineapple, peach and pear flavors accented with vanilla oak and creaminess from lees aging. Despite the richness, there's a firm minerality, a tang of steel that makes the wine bracing. The grapes are from a vineyard in the southerly, cool Coombsville area, an area that needs its own appellation.",94,US,California,Chardonnay,35
116146,"This 100% varietal and barrel-fermented wine is a remarkable study in power and grace. Black cherry, cigar box and cedar bark flavors and an invitingly sweet sensation of tannin are supported by bright, lingering acidity and supple complexity.",97,US,California,Cabernet Sauvignon,250
71248,"These grapes come from a variety of vineyards scattered widely across the state, but they add up to a 98% pure Cabernet Sauvignon, intense, dark, plummy, rich and full-bodied. It's got all the grape's key component flavors on display: olive, light herb, and juicy purple fruits. The oak is still coming into focus, with strong notes of vanilla and clove. Give it a few hours breathing time.",90,US,Washington,Cabernet Sauvignon,18
128618,"The combination of high alcohol and what tastes like residual sugar makes this Zinfandel rather sugary sweet. If that's your style, you'll like the jammy raspberries, cherries and spices.",84,US,California,Zinfandel,18
89430,"Elegant structure on this wine, with a graceful silkiness, although it's a bit lacking in concentration, especially at this price. Shows jammy cherry, raspberry and spice flavors, with a coating of smoky oak.",87,US,California,Pinot Noir,40
11552,"Medicinal, pungent pine-needle scents continue into the main palate. This shows barely any trace of varietal character.",82,US,Oregon,Syrah,35
119585,"This tastes overripe and Port-like. The flavors are of raisins, currants, licorice and sweet caramelized oak. This is unlikely to evolve positively, so drink now.",85,US,California,Syrah,35
51694,"This is a very delicious Pinot, made in a drink-me-now style. It's dry and crisp and silky, and enormously rich in raspberry, cherry and strawberry jam flavors. The texture is pure silk and satin. Drink now for sheer lusciousness.",88,US,California,Pinot Noir,53
135593,"Much the same as the winery's Pinot Gris, this unoaked Chardonnay has very green fruit flavors—tart crunchy green apple with plenty of acidity.",85,US,Oregon,Chardonnay,15
78081,"Here's an oaky, ripe Chardonnay for those who like these strong, direct hits. It's powerful in tropical fruit, citrus, pear and green apple flavors, with a creamy overlay of buttery oak. Drink now.",87,US,California,Chardonnay,22
34802,"A witch's brew of five grapes, the Abondante is a fine wine to pair with pizza, offering interesting flavors of berry and stone fruit. What it lacks in focus, it makes up for with plenty of fruit and some unusual complexity.",88,US,Washington,Red Blend,24
61077,"Merryvale's Profile has been one of the most reliable Bordeaux blends for a long time, and the '03, which is mainly Cab Sauvignon, is a very fine expression of the house style. A blend of impressive vineyards, it's opulent in black currant flavors, and is most notable for its softly elegant balance. It's the kind of wine that will dazzle even people who say they don't like reds. Best now–2011 or so.",93,US,California,Bordeaux-style Red Blend,95
143365,"The name plays on the fact that the winery owners are in the legal profession. It's a blend is a fine value, capturing the rugged, juicy quality of Barrister's vintage wines, and smoothing out some rougher tannins with a little extra time in bottle. The tannins are in fact rough, but justice is ultimately served, as this excellent value should be.",87,US,Washington,Red Blend,19
150297,"Ripe and buttery, this reserve Chard from winemaker Eric Fry could hardly be more different from his White Label bottling. Superripe pineapple fruit is marked by plenty of oak-imparted spice. Lush and ready to drink.",87,US,New York,Chardonnay,25
18122,"The grape is Scheurebe, grown in Germany and Austria, a variety that lends itself to dessert wines. The wine is lush, with honey, apricot, tangerine and vanilla flavors. It's a little soft for such sweetness, but superdelicious.",89,US,California,Scheurebe,50
118317,"With a dusty, cola-like quality, this flirty Mourvèdre gets better and better over time in the glass, unveiling layers of floral, earthy and wild raspberry notes sprinkled with a suggestion of gamy meat. With firm, chewy tannins and a mouth-coating texture, it showcases El Dorado's decomposed granite soils and the prowess of the winemaker with these grapes.",92,US,California,Mourvèdre,30
138522,"A stiff, tightly structured wine that could pass for Cabernet Sauvignon in most parts of the world. Cranberry and raspberry fruit vies with herb, black olive and dark smoky tannins for palate dominance. This is a wine to savor and to cellar.",92,US,Washington,Merlot,36
115700,"The Grisant Pinot Gris is more full and fleshy than the winery's LEHM bottling, but still a bit one dimensional. Pleasant flavors of pear fruit, skin phenolics and light suggestions of cinnamon.",86,US,Washington,Pinot Gris,18
51305,"Notes of apple, yellow peach and pear are savory in tone in this unoaked Chardonnay. Dry in style, it's delicately concentrated with soft tangerine acidity. The finish is brisk but clean.",86,US,New York,Chardonnay,21
10406,"Sourced exclusively from the Ciel du Cheval Vineyard, this pure Roussanne is fragrant with bright scents of apple and citrus. The fruit is set in an elegant frame of mineral-infused acids, and it stretches out on the palate into a lengthy, polished, refreshing finish.",91,US,Washington,Roussanne,34
92418,"Nicely perfumed with a musky/grapey scent, this low alcohol (10.4%) sweet Riesling is pleasant and clean, but a bit attenuated. It has plenty of sugary honey and some simple canned peach fruit, but stops there.",85,US,Washington,Riesling,12
96976,"Some new oak lends a sweet, smoky edge of buttered toast to this ripe Chardonnay. Its pineapple and pear flavors are highlighted by crisp acidity.",87,US,California,Chardonnay,20
75172,"Amidst pungent layers of smoke and toast, there's a core of clean, red cherry and plum flavors accented by black coffee and milk chocolate notes. Lean, lively acidity and well-integrated tannins add structure.",86,US,New York,Cabernet Franc,40
99122,"There is a sharpness to the aroma, a pungent mix of pineapple and pine needle, that leads into a fairly light palate with lemon oil, citrus fruit and a hint of orange hard candy. Residual sugar near 2% helps balance out the acidity. The wine tastes a bit like a Vouvray—the same sweet/sour tension.",88,US,Oregon,Riesling,19
79080,"There are lots of delicious flavors in this smooth blend of Sangiovese, Cabernet Sauvignon and Syrah. It impresses for its voluptuous flavors of blackberries, cherries, chocolate and sweet oak. It could be a little firmer in structure; it's soft and melted, like pastry filling.",87,US,California,Red Blend,46
88035,"A mighty fine white wine. Fills the much-needed niche of extreme dryness, acidity and restraint, which are the hallmarks of elegance. Call it the anti-Chardonnay. A Semillon-Sauvignon Blanc blend with some barrel and sur lie influence, it's rich and crisp in Meyer lemon, pear, fig, vanilla and smoky butter flavors.",93,US,California,White Blend,25
113069,"Floral aromas like rose and lilac give this lush and fruity wine a unique character. It has very ripe, exotic fruit flavors that resemble blueberries, macerated cherries and boysenberries. Subtle oak nuances form a lightly spicy background, while firm tannins add grip to complete a nicely balanced and high-intensity package.",92,US,California,Primitivo,28
57971,"A 100% varietal wine, this is both soft and dense, herbal and restrained in cranberry and red currant. Dry and dusty, the body is medium to full bodied, and the finish medium-long. Enjoy now.",87,US,California,Cabernet Sauvignon,35
22279,"It's too bad that this blend of 75% Zinfandel, 12% Cabernet Franc and 13% Syrah is only found in Bermuda. Elderberry, tobacco and blueberry-stuffed chocolate power the dense nose, yet the palate shows a fresh lightness, with mint and menthol lifting the cherry juice and tannic grip that structures the sip.",92,US,California,Red Blend,34
14802,"This is a reserved and elegant example, fashioned along European lines. There's mixed vegetable and tomato notes upfront and a juicy palate of red fruit rounded out by a vanilla top note. The medium finish shows soft tannins. Serve with firm cheese. Drink now to 2011.",87,US,New York,Bordeaux-style Red Blend,11
